,usage_date,percentage,total_usage_7_7_ccf,total_usage_7_7_therm,type,CREATED_DATETIME
285,2017-04-06,99.9,158436.58,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
286,2017-04-06,99.9,40666.98,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
287,2017-04-06,99.65,3445.82,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
288,2017-04-07,99.95,2850.3,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
289,2017-04-07,99.9,42888.22,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
290,2017-04-07,100.0,160755.73,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
291,2017-04-08,99.95,210915.69,,RESIDENTIAL,2022-09-15 00:11:30.797
292,2017-04-08,100.0,1630.92,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
293,2017-04-08,99.9,45110.8,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
294,2017-04-09,97.4,2012.62,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
295,2017-04-09,97.55,220437.48,,RESIDENTIAL,2022-09-15 00:11:30.797
296,2017-04-09,97.45,41616.26,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
297,2017-04-10,99.95,179797.94,,RESIDENTIAL,2022-09-15 00:11:30.797
298,2017-04-10,99.75,3675.48,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
299,2017-04-10,99.85,41041.2,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
300,2017-04-11,100.0,3680.7,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
301,2017-04-11,99.9,41383.03,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
302,2017-04-11,99.95,177151.99,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
303,2017-04-12,99.95,159325.34,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
304,2017-04-12,99.85,38974.11,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
305,2017-04-12,100.0,3610.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
306,2017-04-13,100.0,3433.3,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
307,2017-04-13,99.9,43667.33,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
308,2017-04-13,99.95,180123.76,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
309,2017-04-14,99.1,185613.0,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
310,2017-04-14,99.15,44192.99,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
311,2017-04-14,99.05,1910.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
312,2017-04-15,100.0,1023.42,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
313,2017-04-15,99.9,39623.26,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
314,2017-04-15,99.95,197876.39,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
315,2017-04-16,99.95,195106.69,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
316,2017-04-16,99.9,35698.6,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
317,2017-04-16,100.0,1615.96,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
318,2017-04-17,99.8,3299.46,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
319,2017-04-17,99.85,37893.98,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
320,2017-04-17,99.95,152473.7,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
321,2017-04-18,99.95,143312.66,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
322,2017-04-18,100.0,3667.98,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
323,2017-04-18,99.85,37625.0,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
324,2017-04-19,100.0,3579.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
325,2017-04-19,99.85,40742.75,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
326,2017-04-19,99.95,147368.77,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
327,2017-04-20,99.95,145899.42,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
328,2017-04-20,100.0,3585.92,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
329,2017-04-20,99.9,41368.28,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
330,2017-04-21,99.9,40049.32,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
331,2017-04-21,100.0,2608.06,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
332,2017-04-21,99.9,136767.85,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
333,2017-04-22,99.95,151574.96,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
334,2017-04-22,100.0,1270.98,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
335,2017-04-22,99.9,38254.2,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
336,2017-04-23,100.0,1886.0,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
337,2017-04-23,99.85,38187.83,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
338,2017-04-23,99.95,168845.45,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
339,2017-04-24,99.95,152683.76,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
340,2017-04-24,99.8,41084.89,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
341,2017-04-24,100.0,3926.66,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
342,2017-04-25,100.0,3770.26,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
343,2017-04-25,99.9,43394.97,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
344,2017-04-25,99.9,157271.99,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
345,2017-04-26,99.9,146680.55,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
346,2017-04-26,99.9,41174.0,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
347,2017-04-26,100.0,3826.58,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
348,2017-04-27,99.9,41791.26,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
349,2017-04-27,100.0,3787.84,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
350,2017-04-27,99.95,146102.2,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
351,2017-04-28,99.9,142173.98,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
352,2017-04-28,99.8,43266.69,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
353,2017-04-28,100.0,3109.9,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
354,2017-04-29,100.0,1353.8,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
355,2017-04-29,99.75,39878.51,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
356,2017-04-29,99.9,163006.39,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
357,2017-04-30,99.9,173135.68,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
358,2017-04-30,99.85,37868.85,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
359,2017-04-30,100.0,1951.82,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
360,2017-05-01,100.0,3661.64,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
361,2017-05-01,99.9,37313.55,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
362,2017-05-01,99.9,139826.53,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
363,2017-05-02,99.9,131662.04,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
364,2017-05-02,100.0,3578.14,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
365,2017-05-02,99.9,36621.22,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
366,2017-05-03,99.9,35978.06,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
367,2017-05-03,99.9,3612.26,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
368,2017-05-03,99.9,127336.4,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
369,2017-05-04,99.9,125842.6,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
370,2017-05-04,99.85,36933.54,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
371,2017-05-04,100.0,3538.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
372,2017-05-05,99.9,41571.37,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
373,2017-05-05,100.0,3061.42,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
374,2017-05-05,99.9,125500.88,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
375,2017-05-06,99.95,217506.69,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
376,2017-05-06,100.0,1780.48,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
377,2017-05-06,99.9,47792.75,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
378,2017-05-07,99.85,52884.43,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
379,2017-05-07,100.0,2815.54,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
380,2017-05-07,99.9,338653.55,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
381,2017-05-08,99.9,172518.35,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
382,2017-05-08,99.95,4002.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
383,2017-05-08,99.9,41271.06,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
384,2017-05-09,99.6,4078.76,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
385,2017-05-09,99.85,41136.35,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
386,2017-05-09,99.9,162286.78,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
387,2017-05-10,99.9,162520.61,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
388,2017-05-10,99.8,41883.63,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
389,2017-05-10,100.0,3813.66,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
390,2017-05-11,98.95,3863.78,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
391,2017-05-11,98.1,39596.07,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
392,2017-05-11,98.4,140923.1,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
393,2017-05-12,99.9,138979.36,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
394,2017-05-12,99.95,3225.12,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
395,2017-05-12,99.9,41765.68,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
396,2017-05-13,99.85,40514.06,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
397,2017-05-13,99.75,1648.46,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
398,2017-05-13,99.9,165597.13,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
399,2017-05-14,98.95,191710.3,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
400,2017-05-14,99.0,42874.49,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
401,2017-05-14,99.65,2409.48,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
402,2017-05-15,98.7,44524.34,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
403,2017-05-15,99.15,4087.42,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
404,2017-05-15,98.8,,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
405,2017-05-16,99.9,197336.32,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
406,2017-05-16,100.0,4150.5,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
407,2017-05-16,99.9,43978.8,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
408,2017-05-17,99.65,4334.82,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
409,2017-05-17,99.9,44795.57,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
410,2017-05-17,99.95,201154.82,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
411,2017-05-18,99.9,151779.01,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
412,2017-05-18,99.65,3911.1,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
413,2017-05-18,99.85,40282.22,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
414,2017-05-19,99.95,3050.8,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
415,2017-05-19,99.85,39929.56,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
416,2017-05-19,99.9,139373.87,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
417,2017-05-20,99.9,152377.16,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
418,2017-05-20,100.0,1454.54,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
419,2017-05-20,99.85,37000.15,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
420,2017-05-21,100.0,2084.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
421,2017-05-21,99.85,35622.9,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
422,2017-05-21,99.9,157179.07,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
423,2017-05-22,99.9,128181.67,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
424,2017-05-22,99.9,3496.08,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
425,2017-05-22,99.85,34511.09,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
426,2017-05-23,100.0,3446.5,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
427,2017-05-23,99.9,35218.55,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
428,2017-05-23,99.9,122778.78,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
429,2017-05-24,99.9,129006.05,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
430,2017-05-24,99.9,38308.6,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
431,2017-05-24,100.0,3726.78,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
432,2017-05-25,99.8,3828.18,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
433,2017-05-25,99.95,40937.01,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
434,2017-05-25,99.9,139682.52,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
435,2017-05-26,99.9,135943.21,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
436,2017-05-26,99.9,44286.28,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
437,2017-05-26,100.0,3129.9,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
438,2017-05-27,99.85,42001.2,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
439,2017-05-27,100.0,1671.46,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
440,2017-05-27,99.9,159175.82,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
441,2017-05-28,99.9,155441.46,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
442,2017-05-28,100.0,978.62,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
443,2017-05-28,99.9,37666.85,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
444,2017-05-29,99.85,38393.71,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
445,2017-05-29,100.0,1998.5,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
446,2017-05-29,99.9,172741.8,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
447,2017-05-30,99.9,134532.02,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
448,2017-05-30,100.0,3800.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
449,2017-05-30,99.85,38018.85,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
450,2017-05-31,100.0,3711.16,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
451,2017-05-31,99.85,40122.53,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
452,2017-05-31,99.9,133769.67,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
453,2017-06-01,99.9,132765.11,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
454,2017-06-01,100.0,3400.24,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
455,2017-06-01,99.8,39476.18,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
456,2017-06-02,99.8,38104.45,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
457,2017-06-02,100.0,2763.54,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
458,2017-06-02,99.9,125939.57,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
459,2017-06-03,99.9,136137.39,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
460,2017-06-03,99.8,35645.11,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
461,2017-06-03,100.0,1771.1,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
462,2017-06-04,99.85,35196.72,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
463,2017-06-04,100.0,1764.64,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
464,2017-06-04,99.9,140814.97,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
465,2017-06-05,99.9,126605.36,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
466,2017-06-05,99.8,3400.34,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
467,2017-06-05,99.9,35913.59,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
468,2017-06-06,99.75,38783.13,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
469,2017-06-06,100.0,3507.52,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
470,2017-06-06,99.9,127560.21,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
471,2017-06-07,99.9,125749.13,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
472,2017-06-07,99.8,37823.18,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
473,2017-06-07,100.0,3415.12,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
474,2017-06-08,99.85,38877.25,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
475,2017-06-08,100.0,3304.4,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
476,2017-06-08,99.9,124657.24,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
477,2017-06-09,99.9,125938.38,,RESIDENTIAL,2022-09-15 00:11:30.797
478,2017-06-09,100.0,3019.22,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
479,2017-06-09,99.7,39095.97,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
480,2017-06-10,100.0,1967.66,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
481,2017-06-10,99.75,39427.65,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
482,2017-06-10,99.9,143262.7,0.36,RESIDENTIAL,2022-09-15 00:11:30.797
483,2017-06-11,99.95,159996.22,,RESIDENTIAL,2022-09-15 00:11:30.797
484,2017-06-11,99.85,2343.24,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
485,2017-06-11,99.85,42412.74,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
486,2017-06-12,99.8,37690.68,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
487,2017-06-12,99.95,3688.26,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
488,2017-06-12,99.9,141812.07,0.36,RESIDENTIAL,2022-09-15 00:11:30.797
489,2017-06-13,99.9,131271.07,0.32,RESIDENTIAL,2022-09-15 00:11:30.797
490,2017-06-13,99.85,36069.99,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
491,2017-06-13,100.0,3393.24,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
492,2017-06-14,99.85,35840.57,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
493,2017-06-14,100.0,3116.14,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
494,2017-06-14,99.9,123792.29,0.42,RESIDENTIAL,2022-09-15 00:11:30.797
495,2017-06-15,99.9,119136.02,0.22,RESIDENTIAL,2022-09-15 00:11:30.797
496,2017-06-15,100.0,3265.54,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
497,2017-06-15,99.8,35058.51,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
498,2017-06-16,99.85,36435.8,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
499,2017-06-16,100.0,2648.12,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
500,2017-06-16,99.9,115633.96,0.2,RESIDENTIAL,2022-09-15 00:11:30.797
501,2017-06-17,99.9,121748.24,,RESIDENTIAL,2022-09-15 00:11:30.797
502,2017-06-17,99.9,35650.8,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
503,2017-06-17,100.0,1631.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
504,2017-06-18,99.85,33766.96,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
505,2017-06-18,99.85,2263.78,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
506,2017-06-18,99.9,124149.49,,RESIDENTIAL,2022-09-15 00:11:30.797
507,2017-06-19,99.9,110458.41,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
508,2017-06-19,99.8,31979.15,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
509,2017-06-19,99.75,3197.36,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
510,2017-06-20,99.9,3407.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
511,2017-06-20,99.9,31467.89,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
512,2017-06-20,99.85,103503.94,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
513,2017-06-21,99.9,102574.44,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
514,2017-06-21,99.85,32987.93,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
515,2017-06-21,100.0,3542.56,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
516,2017-06-22,99.9,3251.04,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
517,2017-06-22,99.85,33698.75,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
518,2017-06-22,99.9,106223.8,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
519,2017-06-23,99.9,104653.38,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
520,2017-06-23,100.0,3139.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
521,2017-06-23,99.85,34972.12,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
522,2017-06-24,100.0,1920.16,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
523,2017-06-24,99.8,33161.84,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
524,2017-06-24,99.9,109090.97,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
525,2017-06-25,99.85,109014.75,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
526,2017-06-25,100.0,1989.44,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
527,2017-06-25,99.8,32993.86,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
528,2017-06-26,100.0,3257.9,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
529,2017-06-26,99.8,32032.77,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
530,2017-06-26,99.9,102929.66,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
531,2017-06-27,99.9,105076.47,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
532,2017-06-27,99.85,33466.53,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
533,2017-06-27,100.0,3460.4,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
534,2017-06-28,99.85,3376.12,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
535,2017-06-28,99.85,35739.1,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
536,2017-06-28,99.9,109497.43,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
537,2017-06-29,99.9,110837.61,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
538,2017-06-29,99.9,34787.95,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
539,2017-06-29,100.0,3032.98,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
540,2017-06-30,99.85,36161.07,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
541,2017-06-30,100.0,2561.38,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
542,2017-06-30,99.9,107831.24,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
543,2017-07-01,99.9,118832.5,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
544,2017-07-01,99.85,35460.01,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
545,2017-07-01,99.85,1708.28,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
546,2017-07-02,99.95,1359.2,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
547,2017-07-02,99.85,34639.23,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
548,2017-07-02,99.9,121547.88,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
549,2017-07-03,99.9,113225.24,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
550,2017-07-03,99.8,32834.24,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
551,2017-07-03,100.0,1278.54,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
552,2017-07-04,99.8,1518.06,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
553,2017-07-04,99.75,27336.66,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
554,2017-07-04,99.9,122802.81,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
555,2017-07-05,99.9,105041.58,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
556,2017-07-05,99.8,33309.53,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
557,2017-07-05,100.0,2939.3,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
558,2017-07-06,99.9,33438.26,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
559,2017-07-06,100.0,3065.96,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
560,2017-07-06,99.9,100608.44,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
561,2017-07-07,99.9,93620.09,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
562,2017-07-07,99.8,34311.15,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
563,2017-07-07,100.0,2650.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
564,2017-07-08,99.85,32066.94,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
565,2017-07-08,99.9,1354.96,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
566,2017-07-08,99.9,98762.14,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
567,2017-07-09,99.9,107712.5,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
568,2017-07-09,99.85,32838.0,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
569,2017-07-09,99.75,1517.52,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
570,2017-07-10,99.75,2969.72,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
571,2017-07-10,99.8,32616.88,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
572,2017-07-10,99.9,100077.92,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
573,2017-07-11,99.9,98767.47,0.0,RESIDENTIAL,2022-09-15 00:11:30.797
574,2017-07-11,99.85,32436.88,0.0,COMMERCIAL     ,2022-09-15 00:11:30.797
575,2017-07-11,100.0,2803.34,0.0,INDUSTRIAL     ,2022-09-15 00:11:30.797
